"BehaviorSpace results (NetLogo 6.1.1)"
"wasps.nlogo"
"experiment-1"
"10/28/2019 20:47:27:655 +1300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","208","0","325"
"[run number]","r-mean","r-sd","lambda-1","p-ldd","use-seed?","seed","scenario","number-of-sites","wasps-per-site","percentile-selector","init-sd-occ","homogenous?","show-pop","track-monitoring-area?","base-prop-gm","release-prop-gm","show-pop?","periodicity","init-mean-occ","[step]","total-pop","prop-occupied"
"384","2","0","2","1.0E-4","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11226661","0.9903064090029746"
"383","2","0","2","1.0E-4","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11202164","0.9902856073055561"
"381","2","0","2","1.0E-4","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11207260","0.9906808395565078"
"404","2","0","2","3.0E-4","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"385","2","0","2","1.0E-4","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11218588","0.9905768310694153"
"390","2","0","2","1.0E-4","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11217315","0.9904728225823227"
"407","2","0","2","3.0E-4","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"388","2","0","2","1.0E-4","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11210780","0.9905768310694153"
"386","2","0","2","1.0E-4","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11221778","0.9903896157926487"
"391","2","0","2","3.0E-4","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11206127","0.9906808395565078"
"392","2","0","2","3.0E-4","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11217094","0.9903896157926487"
"412","2","0","2","3.0E-4","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"394","2","0","2","3.0E-4","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11212336","0.9905976327668338"
"396","2","0","2","3.0E-4","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11221179","0.990119193726208"
"395","2","0","2","3.0E-4","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11206393","0.9903896157926487"
"397","2","0","2","3.0E-4","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11213822","0.9903272107003932"
"417","2","0","2","3.0E-4","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"399","2","0","2","3.0E-4","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11201621","0.9902232022133006"
"419","2","0","2","3.0E-4","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"400","2","0","2","3.0E-4","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11205499","0.9904520208849042"
"401","2","0","2","3.0E-4","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11211568","0.9907640463461819"
"405","2","0","2","3.0E-4","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11215560","0.9905768310694153"
"423","2","0","2","0.001","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"402","2","0","2","3.0E-4","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11205715","0.9906184344642522"
"403","2","0","2","3.0E-4","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11212710","0.9904936242797412"
"406","2","0","2","3.0E-4","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11203009","0.9904520208849042"
"408","2","0","2","3.0E-4","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11212164","0.9905144259771598"
"428","2","0","2","0.001","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"409","2","0","2","3.0E-4","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11213102","0.9905976327668338"
"410","2","0","2","3.0E-4","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11203062","0.9906184344642522"
"411","2","0","2","3.0E-4","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11220668","0.9902232022133006"
"414","2","0","2","3.0E-4","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11211517","0.9907848480436003"
"415","2","0","2","3.0E-4","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11206547","0.9903064090029746"
"434","2","0","2","0.001","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"413","2","0","2","3.0E-4","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11211636","0.9904936242797412"
"416","2","0","2","3.0E-4","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11216380","0.9906392361616708"
"437","2","0","2","0.001","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"418","2","0","2","3.0E-4","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11197226","0.9908680548332744"
"420","2","0","2","3.0E-4","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11212125","0.9906808395565078"
"421","2","0","2","0.001","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11209097","0.9907016412539263"
"422","2","0","2","0.001","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11211175","0.9907432446487633"
"442","2","0","2","0.001","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"424","2","0","2","0.001","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11200896","0.9905144259771598"
"425","2","0","2","0.001","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11211415","0.9904520208849042"
"427","2","0","2","0.001","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11206751","0.990119193726208"
"426","2","0","2","0.001","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11210449","0.9903272107003932"
"447","2","0","2","0.001","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"430","2","0","2","0.001","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11213482","0.9905352276745782"
"449","2","0","2","0.001","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"431","2","0","2","0.001","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11208953","0.9906392361616708"
"429","2","0","2","0.001","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11212682","0.9908056497410188"
"432","2","0","2","0.001","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11209030","0.9907224429513448"
"453","2","0","3","0","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"433","2","0","2","0.001","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11206753","0.9906392361616708"
"435","2","0","2","0.001","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11200794","0.9905976327668338"
"438","2","0","2","0.001","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11214589","0.9904728225823227"
"436","2","0","2","0.001","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11201817","0.9908264514384374"
"458","2","0","3","0","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"439","2","0","2","0.001","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11217542","0.9905768310694153"
"440","2","0","2","0.001","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11200043","0.9903688140952301"
"441","2","0","2","0.001","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11208016","0.9903688140952301"
"443","2","0","2","0.001","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11203047","0.9904104174900672"
"445","2","0","2","0.001","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11207630","0.9907640463461819"
"464","2","0","3","0","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"444","2","0","2","0.001","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11211633","0.9904728225823227"
"451","2","0","3","0","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10761123","0.9906392361616708"
"467","2","0","3","0","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"446","2","0","2","0.001","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11200824","0.9903688140952301"
"450","2","0","2","0.001","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11216723","0.9905144259771598"
"448","2","0","2","0.001","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","11214340","0.9905352276745782"
"454","2","0","3","0","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773923","0.9908680548332744"
"472","2","0","3","0","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"455","2","0","3","0","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10762650","0.9904936242797412"
"452","2","0","3","0","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10775012","0.991096873504878"
"456","2","0","3","0","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10787820","0.9907640463461819"
"457","2","0","3","0","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10761634","0.9906600378590893"
"477","2","0","3","0","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"460","2","0","3","0","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10778487","0.9907848480436003"
"479","2","0","3","0","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"461","2","0","3","0","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10776239","0.9907432446487633"
"459","2","0","3","0","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10778890","0.9907016412539263"
"463","2","0","3","0","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10772045","0.9907016412539263"
"483","2","0","3","1.0E-5","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"465","2","0","3","0","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10778322","0.9908056497410188"
"468","2","0","3","0","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10779312","0.9909512616229484"
"462","2","0","3","0","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10768739","0.9907016412539263"
"470","2","0","3","0","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10775997","0.9906392361616708"
"488","2","0","3","1.0E-5","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"474","2","0","3","0","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10775702","0.9908264514384374"
"469","2","0","3","0","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777159","0.9908680548332744"
"475","2","0","3","0","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10784497","0.9906392361616708"
"466","2","0","3","0","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10761799","0.991096873504878"
"471","2","0","3","0","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10776554","0.9909096582281114"
"494","2","0","3","1.0E-5","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"473","2","0","3","0","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10762721","0.9905768310694153"
"478","2","0","3","0","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10753464","0.9907224429513448"
"497","2","0","3","1.0E-5","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"480","2","0","3","0","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10763660","0.9908680548332744"
"476","2","0","3","0","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10791137","0.9907432446487633"
"481","2","0","3","1.0E-5","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771111","0.9907432446487633"
"482","2","0","3","1.0E-5","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10782019","0.9906600378590893"
"502","2","0","3","1.0E-5","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"485","2","0","3","1.0E-5","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777702","0.9907640463461819"
"484","2","0","3","1.0E-5","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10772734","0.9909720633203669"
"486","2","0","3","1.0E-5","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10766155","0.9907224429513448"
"491","2","0","3","1.0E-5","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10784437","0.9905768310694153"
"507","2","0","3","1.0E-5","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"490","2","0","3","1.0E-5","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10775556","0.9908472531358559"
"509","2","0","3","1.0E-5","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"493","2","0","3","1.0E-5","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771189","0.9905560293719967"
"487","2","0","3","1.0E-5","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10774548","0.9908056497410188"
"489","2","0","3","1.0E-5","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10774233","0.9907848480436003"
"513","2","0","3","1.0E-4","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"495","2","0","3","1.0E-5","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773175","0.9902856073055561"
"492","2","0","3","1.0E-5","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773115","0.9909512616229484"
"496","2","0","3","1.0E-5","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10776788","0.9908680548332744"
"498","2","0","3","1.0E-5","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773044","0.9910760718074595"
"518","2","0","3","1.0E-4","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"499","2","0","3","1.0E-5","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773748","0.991013666715204"
"500","2","0","3","1.0E-5","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771685","0.9906808395565078"
"501","2","0","3","1.0E-5","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773584","0.9905560293719967"
"503","2","0","3","1.0E-5","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10766635","0.9908264514384374"
"504","2","0","3","1.0E-5","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10772458","0.9908680548332744"
"524","2","0","3","1.0E-4","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"508","2","0","3","1.0E-5","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10781019","0.9906808395565078"
"505","2","0","3","1.0E-5","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10757198","0.9908680548332744"
"527","2","0","3","1.0E-4","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"510","2","0","3","1.0E-5","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10767349","0.9909720633203669"
"506","2","0","3","1.0E-5","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10772523","0.9906184344642522"
"511","2","0","3","1.0E-4","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777715","0.991055270110041"
"515","2","0","3","1.0E-4","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773083","0.9903688140952301"
"532","2","0","3","1.0E-4","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"516","2","0","3","1.0E-4","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10760653","0.99093045992553"
"514","2","0","3","1.0E-4","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10775743","0.9908472531358559"
"512","2","0","3","1.0E-4","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10778918","0.9907640463461819"
"519","2","0","3","1.0E-4","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10774316","0.9909096582281114"
"537","2","0","3","1.0E-4","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"521","2","0","3","1.0E-4","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777784","0.9906808395565078"
"539","2","0","3","1.0E-4","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"520","2","0","3","1.0E-4","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10765678","0.9906808395565078"
"517","2","0","3","1.0E-4","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10764904","0.9905976327668338"
"522","2","0","3","1.0E-4","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10767836","0.9910344684126224"
"543","2","0","3","3.0E-4","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"525","2","0","3","1.0E-4","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771802","0.9908888565306929"
"526","2","0","3","1.0E-4","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773606","0.9909512616229484"
"523","2","0","3","1.0E-4","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777026","0.9906600378590893"
"529","2","0","3","1.0E-4","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10767717","0.9905144259771598"
"548","2","0","3","3.0E-4","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"528","2","0","3","1.0E-4","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771013","0.9907224429513448"
"530","2","0","3","1.0E-4","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10769935","0.9906600378590893"
"533","2","0","3","1.0E-4","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10763547","0.9908888565306929"
"531","2","0","3","1.0E-4","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10786923","0.9906808395565078"
"534","2","0","3","1.0E-4","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10768131","0.9908680548332744"
"554","2","0","3","3.0E-4","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"535","2","0","3","1.0E-4","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777354","0.9908472531358559"
"538","2","0","3","1.0E-4","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10776934","0.9907848480436003"
"557","2","0","3","3.0E-4","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"536","2","0","3","1.0E-4","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10767566","0.9905352276745782"
"540","2","0","3","1.0E-4","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771810","0.9907640463461819"
"541","2","0","3","3.0E-4","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10758116","0.9908056497410188"
"542","2","0","3","3.0E-4","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10781263","0.9906392361616708"
"562","2","0","3","3.0E-4","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"545","2","0","3","3.0E-4","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777545","0.9908888565306929"
"544","2","0","3","3.0E-4","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10763183","0.9905976327668338"
"546","2","0","3","3.0E-4","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10750461","0.9907640463461819"
"549","2","0","3","3.0E-4","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10774223","0.9906392361616708"
"567","2","0","3","3.0E-4","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"551","2","0","3","3.0E-4","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10787121","0.9908264514384374"
"569","2","0","3","3.0E-4","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"547","2","0","3","3.0E-4","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10789148","0.9909720633203669"
"550","2","0","3","3.0E-4","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10762340","0.9905768310694153"
"555","2","0","3","3.0E-4","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10775846","0.9905976327668338"
"573","2","0","3","0.001","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"553","2","0","3","3.0E-4","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10779342","0.9908888565306929"
"560","2","0","3","3.0E-4","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771065","0.9908472531358559"
"558","2","0","3","3.0E-4","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10772814","0.9905976327668338"
"552","2","0","3","3.0E-4","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10777895","0.9908056497410188"
"578","2","0","3","0.001","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"556","2","0","3","3.0E-4","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10776728","0.9911800802945521"
"559","2","0","3","3.0E-4","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10763316","0.9908680548332744"
"561","2","0","3","3.0E-4","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773037","0.9907016412539263"
"563","2","0","3","3.0E-4","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10792378","0.9907224429513448"
"564","2","0","3","3.0E-4","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10762807","0.9905144259771598"
"584","2","0","3","0.001","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"565","2","0","3","3.0E-4","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10768778","0.9905976327668338"
"568","2","0","3","3.0E-4","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10779855","0.9908056497410188"
"587","2","0","3","0.001","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"566","2","0","3","3.0E-4","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773606","0.9905560293719967"
"570","2","0","3","3.0E-4","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10766841","0.99093045992553"
"575","2","0","3","0.001","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771487","0.9905560293719967"
"574","2","0","3","0.001","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10762183","0.9909720633203669"
"592","2","0","3","0.001","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"576","2","0","3","0.001","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10764887","0.9907640463461819"
"577","2","0","3","0.001","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10774458","0.9907432446487633"
"571","2","0","3","0.001","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10773569","0.9908056497410188"
"580","2","0","3","0.001","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10772286","0.9907432446487633"
"597","2","0","3","0.001","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"579","2","0","3","0.001","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10752354","0.9906392361616708"
"599","2","0","3","0.001","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"572","2","0","3","0.001","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771707","0.9907224429513448"
"581","2","0","3","0.001","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10774269","0.9909096582281114"
"583","2","0","3","0.001","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10772788","0.991013666715204"
"603","2","0","5","0","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
