"BehaviorSpace results (NetLogo 6.1.0)"
"wasps.nlogo"
"experiment"
"11/25/2019 13:23:20:042 +1300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","208","0","325"
"[run number]","lambda-1","use-seed?","seed","init-sd-occ","percentile-selector","homogenous?","show-pop","number-of-sites","track-monitoring-area?","p-ldd","base-prop-gm","release-prop-gm","show-pop?","r-mean","periodicity","wasps-per-site","init-mean-occ","r-sd","scenario","[step]","total-pop","prop-occupied"
"9","2","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","6","9945436","0.990035986936534"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","55","375967","0.8233727872194371"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","110","2807344","0.902065608553658"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","56","447169","0.8541176960039939"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","68","8260645","0.9680693944625881"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","116","6111098","0.8960955213945458"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","111","2917477","0.9059139225760822"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","57","587732","0.8883156865600232"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","30","2318031","0.8686788841969505"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","112","2934636","0.9076404634618185"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","58","808546","0.914192998148649"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","69","7224813","0.9592702764545586"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","117","5985009","0.8890437459696712"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","113","2860882","0.9070164125392632"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","59","1119725","0.9345578599213696"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","114","2734139","0.8980300792544672"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","118","5654949","0.8804526449358268"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","31","2100415","0.8597757577018285"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","70","6039901","0.9441266407338839"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","115","2574516","0.8872547999916793"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","119","5102572","0.8738585068541593"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","60","1513831","0.9467268529111975"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","116","2428220","0.8786636989578349"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","71","4768938","0.9138393692925343"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","117","2270881","0.8729640338651634"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","32","1923298","0.8550121689929898"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","120","4396725","0.8650385871487113"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","72","3498604","0.8804110415409897"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","118","2087139","0.8624175732739792"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","121","3623166","0.8534104382917647"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","73","2323216","0.8069186445613962"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","119","1879616","0.8634160547500676"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","61","1959706","0.9556923844985751"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","74","1379959","0.7519189565868575"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","120","1669487","0.8536600586607868"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","122","2883784","0.8539512824246458"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","75","776656","0.7013708318598798"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","33","1797150","0.8545545316497826"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","76","466197","0.6452894556195785"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","121","1504487","0.8461506458927048"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","77","336758","0.5946997274977638"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","123","2239813","0.8449025440475942"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","78","293476","0.602749984398727"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","122","1389313","0.8279283589540907"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","79","304929","0.6609739354731347"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","80","368444","0.7269777213820647"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","124","1773408","0.8409918249329146"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","81","490686","0.7907973290620515"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","123","1320382","0.8045888544505232"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","125","1509771","0.8338568427183658"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","82","681630","0.8615647036798203"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","124","1297501","0.8096644686206395"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","83","960063","0.9134649387390011"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","126","1426925","0.8169242610196992"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","62","2406940","0.9614752563809207"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","34","1729394","0.8548249537162232"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","125","1318195","0.8145320658165707"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","127","1468724","0.795311297401868"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","84","1357470","0.9460611985938052"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","126","1365067","0.828802030245668"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","128","1601903","0.8066274207975371"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","85","1918250","0.9632225989640755"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","127","1427868","0.8458178187340087"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","129","1807517","0.8139704199862708"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","128","1500988","0.8623551681817236"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","86","2673679","0.9741642918062113"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","130","2052058","0.8273459114263724"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","35","1734102","0.8605870239011504"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","129","1581666","0.8771659767437023"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","131","2308233","0.8525783703950243"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","130","1673482","0.8887317205083934"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","87","3618836","0.9781582177105652"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","63","2798881","0.9647411228756266"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","132","2531881","0.8685124706176024"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","131","1780049","0.897655648700934"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","132","1895352","0.9072244295134483"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","36","1807011","0.86408170906746"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","133","2703226","0.8902918478147817"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","88","4739071","0.9803215942420902"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","133","1994112","0.9022944272252615"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","134","2827725","0.9044786054542051"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","134","2081452","0.8957626942358496"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","135","2946064","0.9127992844216088"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","89","5923813","0.9815696960872007"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","135","2168686","0.8933288956378841"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","37","1949304","0.8758346681089176"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","136","3100802","0.9167932103259626"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","64","3113147","0.9657812077465521"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","136","2287515","0.89324568884821"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","137","3335557","0.9162315644956629"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","137","2459209","0.8961787281842198"
"9","2","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","7","10566355","0.9908264514384374"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","90","7059288","0.9791775008840722"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","138","2660219","0.8959707112100347"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","138","3654493","0.9099702535726916"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","38","2149297","0.8859650947517318"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","139","2818721","0.8859234913568947"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","139","4103397","0.9021904187381691"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","91","7953963","0.9750795664926258"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","140","2860383","0.88891893578516"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","65","3321848","0.9668420943148961"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","140","4583743","0.8900422274457596"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","141","2765882","0.8919143802134254"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","39","2381298","0.8979884758596302"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","142","2574026","0.8994445946789258"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","141","5020234","0.8726936117987227"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","92","8403288","0.9668628960123146"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","143","2369037","0.8968235808041937"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","142","5207831","0.8690533147504836"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","144","2190991","0.8823039960060741"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","145","2041718","0.8635824683294157"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","66","3384622","0.9668836977097331"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","40","2635041","0.9094918145320658"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","143","5132193","0.8615022985875648"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","146","1910229","0.8372475193975828"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","93","8270621","0.9583342000707258"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","147","1789957","0.8243296653006885"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","144","4806180","0.860982256152102"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","148","1692066","0.8160297880307033"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","149","1625404","0.8234559940091112"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","94","7724967","0.9446466831693466"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","145","4333436","0.8700517962265721"
"8","2","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","150","1575614","0.8390780687704117"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","0","12537789","0.99093045992553"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","41","2879349","0.9199342666361575"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","146","3768906","0.8790589312087866"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","67","3312248","0.9632225989640755"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","95","6952519","0.9322280698104966"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","147","3151094","0.8824080044931667"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","148","2568013","0.8854242506188506"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","149","2079219","0.8756890562269881"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","96","6083071","0.91864456139621"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","1","12379146","0.992199363468059"
"7","2","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","150","1751851","0.8690325130530652"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","42","3113492","0.9304599255299233"
"12","3","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","0","12537789","0.99093045992553"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","68","3120897","0.9575853389636594"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","97","5165467","0.8854658540136875"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","98","4142691","0.8437376489921578"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","2","10565478","0.9898279699623489"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","99","3019108","0.8051713019782414"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","100","1933706","0.7642959665508705"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","69","2829124","0.9473925072285898"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","43","3323775","0.9390302248663491"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","101","1064990","0.7261456534853244"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","102","544865","0.6940070309737274"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","103","344976","0.6645518274291182"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","104","344662","0.6458094980550413"
"9","2","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","8","9977323","0.9902440039107191"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","105","431391","0.6833565618954507"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","3","11132622","0.9913464938739001"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","106","561470","0.7524389990223203"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","107","727964","0.8072930751149294"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","108","940080","0.8617103155617498"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","109","1208618","0.909783038295925"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","70","2471896","0.9324776901795186"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","110","1564412","0.9375533043496349"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","111","2028739","0.957730950845589"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","4","10627826","0.9903480123978117"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","44","3491660","0.945353940881576"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","112","2604249","0.9639506583737233"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","71","2100579","0.915545108480852"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","113","3270649","0.9599151290745325"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","114","3976094","0.9544442826534645"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","5","10928809","0.9912008819919705"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","72","1739713","0.889855012168993"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","115","4650809","0.9442306492209764"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","45","3605944","0.9490774447194891"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","6","10662664","0.9905352276745782"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","116","5287307","0.9374908992573794"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","73","1408317","0.8665155076654255"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","74","1100599","0.8436336405050652"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","117","5869446","0.9235537619869781"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","75","842492","0.8228319430865558"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","7","10863515","0.9910344684126224"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","118","6325956","0.9139641794770453"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","76","631592","0.8079171260374847"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","46","3649387","0.9516568551993843"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","77","473888","0.7906101137852849"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","78","375688","0.7891331932685707"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","119","6522095","0.8970315977783787"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","79","341419","0.8039232001331309"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","8","10687320","0.9906600378590893"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","80","376447","0.8301957439727081"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","81","481330","0.866494705968007"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","120","6367692","0.87315124914193"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","82","671681","0.8989453539408816"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","47","3626084","0.9484533937969338"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","9","10817496","0.9908264514384374"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","121","5876314","0.873192852536767"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","83","959570","0.9228673059721674"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","122","5221628","0.8688660994737171"
"6","1","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","84","1335888","0.9410479895159445"
"11","3","true","1","0","0.95","false","0","20","false","0.001","0","1","true","2","1","500","0.5","0","base plus release sites","10","10693671","0.9908680548332744"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","123","4512134","0.8721943710606785"
"3","0.5","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","48","3532830","0.9436482016932581"
"10","3","true","1","0","0.95","false","0","20","false","1.0E-5","0","1","true","2","1","500","0.5","0","base plus release sites","124","3819166","0.8599005678863395"
"9","2","true","1","0","0.95","false","0","20","false","0.1","0","1","true","2","1","500","0.5","0","base plus release sites","9","10498020","0.9907224429513448"
